query_idx,query_name,method,retrieved_name,l2,acc@0.1,recall,cosine,module,missing,hard_subset_mode,candidate_pool_size
26,Funeral Doom Fury,Wav2Vec-RAG,Sludge Metal Chaos,0.12704103667713043,0.6363636363636364,0.46153846153846156,0.9650576597292091,1.0,0,none,1064
26,Funeral Doom Fury,FeatureNN-RAG,Power Metal Epic Doom,0.10088410542435675,0.8181818181818182,0.6923076923076923,0.9807938153763645,1.0,0,none,1064
26,Funeral Doom Fury,CLAP,Sludge Metal Doom,0.10088410542435675,0.8181818181818182,0.6923076923076923,0.9807938153763645,1.0,0,none,1064
26,Funeral Doom Fury,PaSST,,,,,,,1,none,1064
26,Funeral Doom Fury,PANNs,,,,,,,1,none,1064
26,Funeral Doom Fury,TRR,K-Pop Shimmer Mystic,0.48357515544922486,0.4838709677419355,0.5384615384615384,0.38340664021456905,0.3333333333333333,0,none,1064
27,Drone Metal,Text-RAG,Studio Clean,72.60867634923615,0.25,0.13043478260869565,0.0028528393562625536,0.4444444444444444,0,none,1064
27,Drone Metal,Wav2Vec-RAG,Raw Black Metal Chaos,76.28152718933943,0.3103448275862069,0.13043478260869565,-0.020154596148998342,0.375,0,none,1064
27,Drone Metal,FeatureNN-RAG,Britpop Charm,72.53909950882093,0.15625,0.043478260869565216,0.1311752284438894,0.4444444444444444,0,none,1064
27,Drone Metal,CLAP,Post-Metal Swell,0.11553254619702857,0.8076923076923077,0.782608695652174,0.9999994489033169,1.0,0,none,1064
27,Drone Metal,PaSST,,,,,,,1,none,1064
27,Drone Metal,PANNs,,,,,,,1,none,1064
27,Drone Metal,TRR,Paisley Underground,19.211233787975456,0.1875,0.08695652173913043,0.994285147146345,0.8888888888888888,0,none,1064
28,Art Rock Theatrical,Text-RAG,Studio Clean,58.01773165925556,0.23076923076923078,0.2,0.016126254318299543,0.5555555555555556,0,none,1064
28,Art Rock Theatrical,Wav2Vec-RAG,Prepared Guitar Static,57.936445847427706,0.19230769230769232,0.16,0.059943762517367986,0.6666666666666666,0,none,1064
28,Art Rock Theatrical,FeatureNN-RAG,Psychedelic Folk,22.163054789793414,0.19230769230769232,0.16,0.9988043954060973,0.4444444444444444,0,none,1064
28,Art Rock Theatrical,CLAP,Americana Alt Pickin,57.95555126893168,0.34615384615384615,0.32,0.12044833244162546,0.5555555555555556,0,none,1064
28,Art Rock Theatrical,PaSST,,,,,,,1,none,1064
28,Art Rock Theatrical,PANNs,,,,,,,1,none,1064
28,Art Rock Theatrical,TRR,Psychedelic Folk,22.163054789793414,0.19230769230769232,0.16,0.9988043954060973,0.4444444444444444,0,none,1064
29,Smooth Jazz Lead Velvet,Text-RAG,Smooth Jazz Lead Blue,0.14258500889611353,0.5238095238095238,0.4444444444444444,0.9800802957753958,1.0,0,none,1064
29,Smooth Jazz Lead Velvet,Wav2Vec-RAG,Middle Eastern Tropical,0.16836958214141945,0.5238095238095238,0.4444444444444444,0.9725282613573036,1.0,0,none,1064
29,Smooth Jazz Lead Velvet,FeatureNN-RAG,Middle Eastern Tropical,0.16836958214141945,0.5238095238095238,0.4444444444444444,0.9725282613573036,1.0,0,none,1064
29,Smooth Jazz Lead Velvet,CLAP,Japanese Ambient,71.46976273720149,0.1875,0.1111111111111111,0.1431354478112029,0.4444444444444444,0,none,1064
29,Smooth Jazz Lead Velvet,PaSST,,,,,,,1,none,1064
29,Smooth Jazz Lead Velvet,PANNs,,,,,,,1,none,1064
29,Smooth Jazz Lead Velvet,TRR,Middle Eastern Sahara,0.0,1.0,1.0,1.0,1.0,0,none,1064
30,Nostalgic VHS,Text-RAG,Studio Clean,55.31799609259873,0.2692307692307692,0.20833333333333334,0.02253124723802387,0.5555555555555556,0,none,1064
30,Nostalgic VHS,Wav2Vec-RAG,Shoegaze Wall Echo,55.220705088298594,0.15384615384615385,0.08333333333333333,0.06994924030275257,0.6666666666666666,0,none,1064
